PetID;PetType;Breed;Gender;AgeMonths;Color;Size;WeightKg;Vaccinated;HealthCondition;TimeInShelterDays;AdoptionFee;PreviousOwner;AdoptionLikelihood
821;Bird;Parakeet;F;144;Black;Medium;2,8108839742438;1;0;2;317;0;1
822;Dog;Golden Retriever;F;32;Brown;Small;12,134463258220500;1;0;63;395;0;0
823;Rabbit;Rabbit;M;32;Orange;Medium;13,888787772473500;1;0;51;285;0;1
824;Cat;Siamese;F;124;Brown;Large;5,106900104611900;0;0;31;478;1;0
825;Cat;Siamese;F;11;Brown;Large;3,9723935464871700;1;1;7;342;1;0
826;Cat;Persian;F;10;Brown;Large;16,52848354005170;1;0;30;192;1;1
827;Bird;Parakeet;F;15;White;Large;3,469165460126380;1;0;58;168;1;1
828;Rabbit;Rabbit;M;17;Brown;Small;9,785409868812440;1;0;3;403;0;1
829;Cat;Persian;F;168;White;Medium;22,593312302929200;1;0;51;117;0;1
830;Cat;Persian;F;146;Orange;Small;28,96853320747140;0;0;56;5;1;0
831;Bird;Parakeet;F;153;White;Small;21,818246836005900;0;0;73;330;1;0
832;Cat;Siamese;F;59;Orange;Small;29,786140905133200;1;0;10;482;0;0
833;Cat;Siamese;F;78;Orange;Large;21,251801167102700;1;0;61;131;0;0
834;Bird;Parakeet;F;124;White;Large;9,520039648975500;0;0;50;92;1;0
835;Cat;Persian;F;114;Black;Large;20,489523674655500;0;0;47;250;0;0
836;Cat;Siamese;F;22;Gray;Medium;21,362546190710200;1;1;1;9;0;1
837;Rabbit;Rabbit;M;158;Brown;Large;11,780082553877400;1;0;57;50;0;0
838;Dog;Labrador;F;172;Gray;Medium;1,5137016676722800;1;0;38;348;0;1
839;Bird;Parakeet;F;32;Brown;Large;21,39279375848910;1;1;62;293;0;0
840;Cat;Persian;F;179;Brown;Large;1,629302762990710;1;0;79;128;1;0
841;Bird;Parakeet;F;174;Orange;Small;19,304454263742100;1;0;89;487;0;0
842;Dog;Poodle;F;113;Brown;Small;5,744878173534100;1;0;70;391;0;0
843;Bird;Parakeet;F;120;Brown;Small;17,402502304693300;1;0;82;248;0;0
844;Cat;Siamese;F;149;White;Medium;15,6134777360374;1;0;65;101;1;1
845;Cat;Siamese;F;122;Gray;Medium;1,3918956268792900;1;1;62;336;1;0
846;Rabbit;Rabbit;M;32;White;Large;11,523108692858;1;0;56;82;1;0
847;Dog;Poodle;F;119;Brown;Medium;18,43164385449280;1;0;67;190;1;1
848;Bird;Parakeet;F;39;Orange;Large;25,609590005064600;0;0;17;416;0;0
849;Dog;Labrador;F;12;White;Medium;26,770621301259000;0;1;8;142;0;1
850;Rabbit;Rabbit;M;175;White;Medium;15,031649130963500;0;0;60;236;0;0
851;Dog;Poodle;F;18;Black;Medium;22,124252131683700;0;1;40;286;0;0
852;Rabbit;Rabbit;M;149;Brown;Small;10,177182719470300;0;0;81;276;1;0
853;Cat;Persian;F;141;Orange;Medium;10,923405767001100;1;0;89;386;0;1
854;Bird;Parakeet;F;149;White;Small;6,639442056287100;1;0;62;381;1;0
855;Bird;Parakeet;F;126;White;Small;17,296495189803900;1;0;41;449;0;0
856;Bird;Parakeet;F;136;Orange;Medium;10,122360376893600;0;0;12;290;0;0
857;Rabbit;Rabbit;M;46;Brown;Large;3,446755996716650;1;0;89;168;0;0
858;Cat;Persian;F;104;Black;Large;20,865176513232200;1;0;54;442;0;0
859;Rabbit;Rabbit;M;135;White;Large;21,524843020556500;1;0;89;143;0;0
860;Bird;Parakeet;F;151;Black;Medium;11,439780144592700;1;1;11;183;0;0
861;Bird;Parakeet;F;86;Gray;Large;3,224978584224660;0;1;60;44;0;0
862;Cat;Siamese;F;150;Brown;Small;13,362633804699400;0;0;68;242;0;0
863;Dog;Poodle;F;89;Gray;Large;13,82772828345630;1;0;78;314;0;0
864;Bird;Parakeet;F;22;Gray;Medium;20,391455662038900;0;0;46;433;0;1
865;Cat;Siamese;F;92;Gray;Large;10,14707534650180;1;0;38;468;0;0
866;Cat;Persian;F;29;Brown;Small;20,79537911365790;1;1;61;267;0;0
867;Cat;Persian;F;13;Brown;Medium;26,273167710964300;0;0;17;475;0;1
868;Dog;Poodle;F;2;Orange;Large;7,887095228503800;0;1;66;252;0;0
869;Cat;Siamese;F;29;Black;Medium;29,388667127477100;1;1;72;395;0;0
870;Cat;Siamese;F;27;Black;Medium;12,204675976967400;1;1;36;288;0;0
871;Rabbit;Rabbit;M;50;Orange;Medium;8,750501869264790;1;0;74;211;0;1
872;Dog;Labrador;F;95;Orange;Large;13,223824292798400;0;0;7;487;0;0
873;Rabbit;Rabbit;M;151;Gray;Medium;3,737526801211920;0;0;16;176;0;0
874;Dog;Labrador;F;88;Orange;Large;4,645471288851350;0;0;14;20;1;0
875;Bird;Parakeet;F;44;White;Small;13,018587362081600;0;0;80;315;0;0
876;Rabbit;Rabbit;M;22;Black;Large;23,110891136233900;1;0;25;51;0;1
877;Cat;Siamese;F;171;Orange;Small;27,109054947660200;0;0;4;437;1;0
878;Rabbit;Rabbit;M;165;White;Large;20,279721730771900;1;0;29;422;0;0
879;Rabbit;Rabbit;M;97;White;Medium;4,051367101906920;1;0;56;232;1;1
880;Cat;Siamese;F;3;White;Large;20,488573103235500;0;0;6;432;0;0
881;Bird;Parakeet;F;118;White;Medium;19,427409700386200;1;0;1;122;0;1
882;Bird;Parakeet;F;19;Gray;Small;24,367153630506600;1;0;39;361;1;1
883;Rabbit;Rabbit;M;23;White;Large;24,932211332913200;1;0;1;447;0;1
884;Rabbit;Rabbit;M;157;Gray;Medium;26,17788919759040;1;0;63;99;0;1
885;Rabbit;Rabbit;M;30;Gray;Small;13,009813922793900;1;0;57;213;0;0
886;Dog;Poodle;F;39;White;Small;21,238067465212200;1;0;67;409;0;0
887;Rabbit;Rabbit;M;108;Black;Large;8,779260408747010;1;0;65;326;0;0
888;Cat;Persian;F;111;White;Small;29,980752119521600;1;0;65;134;0;0
889;Bird;Parakeet;F;25;White;Medium;6,084692999928940;1;0;21;455;1;1
890;Dog;Golden Retriever;F;128;White;Small;1,2933185181642400;1;0;30;317;1;0
891;Bird;Parakeet;F;111;Black;Small;5,315452721027100;1;0;33;217;0;0
892;Rabbit;Rabbit;M;136;Brown;Medium;23,500296396779700;1;0;48;87;1;1
893;Cat;Siamese;F;106;Brown;Small;13,956726618738100;1;1;22;279;0;0
894;Cat;Siamese;F;144;Gray;Small;13,97750718650240;0;0;54;39;0;0
895;Cat;Siamese;F;72;Gray;Small;28,695664668738400;1;1;4;239;1;0
896;Cat;Siamese;F;129;Black;Small;27,669412332814200;1;0;87;331;1;0
897;Bird;Parakeet;F;108;Orange;Medium;10,024647396316300;1;0;55;430;1;1
898;Dog;Labrador;F;5;Brown;Small;7,062685734645120;1;0;44;135;0;1
899;Dog;Poodle;F;3;Gray;Medium;25,60598408807850;1;0;89;181;0;1
900;Cat;Siamese;F;132;Brown;Small;27,274553060286500;1;0;12;264;1;0
901;Bird;Parakeet;F;104;Black;Small;16,70631076115610;0;0;81;258;0;0
902;Cat;Persian;F;64;Black;Small;19,253287622395900;1;0;79;181;0;0
903;Cat;Persian;F;106;Orange;Small;8,450514256076510;1;0;74;20;0;0
904;Rabbit;Rabbit;M;98;Orange;Medium;24,223277951377200;1;0;52;350;1;1
905;Dog;Labrador;F;10;Black;Medium;19,33155042502170;1;1;76;431;0;1
906;Dog;Labrador;F;149;Gray;Medium;15,601891827641900;1;0;65;430;0;1
907;Rabbit;Rabbit;M;128;Brown;Large;2,743148126273480;0;0;65;471;0;0
908;Dog;Golden Retriever;F;46;White;Small;27,562113912823500;0;0;10;195;0;0
909;Rabbit;Rabbit;M;155;Orange;Small;18,848091191147800;1;0;18;211;1;0
910;Bird;Parakeet;F;66;White;Medium;6,588041746096070;0;1;47;446;0;0
911;Dog;Poodle;F;169;Gray;Large;18,58519739250850;1;0;66;15;0;0
912;Dog;Golden Retriever;F;112;Orange;Small;20,64643727295920;1;0;49;201;0;0
913;Bird;Parakeet;F;13;White;Medium;16,24733976381350;1;0;72;362;0;1
914;Rabbit;Rabbit;M;137;Gray;Small;21,824950400724700;0;0;22;217;0;0
915;Cat;Persian;F;164;Brown;Small;17,8621644899301;1;0;86;92;0;0
916;Bird;Parakeet;F;86;Gray;Medium;28,4853178789323;1;1;26;132;0;0
917;Dog;Poodle;F;90;Orange;Medium;2,557215279379900;1;0;9;138;0;1
918;Dog;Labrador;F;58;Black;Small;4,081125545617260;1;1;21;156;1;0
919;Cat;Persian;F;54;Brown;Small;6,036477471675860;0;1;63;492;1;0
920;Dog;Golden Retriever;F;12;White;Medium;21,01496104752560;1;0;6;334;0;1
921;Dog;Poodle;F;14;Orange;Small;19,722280309744500;1;0;14;69;0;1
922;Cat;Persian;F;121;Black;Small;26,869706946081100;1;0;33;303;1;0
923;Rabbit;Rabbit;M;162;Gray;Medium;22,25344613363310;1;0;71;14;0;1
924;Dog;Poodle;F;121;Black;Small;15,742309139373200;1;0;24;234;0;0
925;Cat;Persian;F;20;Orange;Small;29,763121981445300;0;1;73;211;1;0
926;Dog;Golden Retriever;F;75;Orange;Large;8,717130728909680;0;0;75;289;0;0
927;Rabbit;Rabbit;M;144;Black;Medium;25,162558133778200;1;0;87;59;0;1
928;Dog;Poodle;F;70;Gray;Large;13,376920793623700;1;0;51;251;0;0
929;Cat;Siamese;F;56;Black;Large;19,813319027396300;0;0;2;445;0;0
930;Bird;Parakeet;F;101;Orange;Large;22,090785643120600;1;1;15;1;1;0
931;Cat;Persian;F;132;Orange;Small;19,378868528519800;1;0;35;235;0;0
932;Cat;Siamese;F;111;White;Small;5,074711790149210;1;0;36;335;0;0
933;Rabbit;Rabbit;M;125;White;Large;13,84557931169010;1;0;39;18;1;0
934;Cat;Persian;F;132;Brown;Large;17,281712960060600;1;1;4;481;1;0
935;Bird;Parakeet;F;20;Orange;Large;25,622269016179300;1;0;64;48;0;1
936;Cat;Persian;F;138;White;Small;13,865726715158600;1;1;74;77;0;0
937;Bird;Parakeet;F;24;Black;Large;27,643671839323300;1;0;6;471;0;0
938;Cat;Persian;F;154;Gray;Large;13,77085246773110;1;0;57;27;1;0
939;Dog;Labrador;F;37;Black;Medium;16,914615918627300;0;0;30;47;0;1
940;Dog;Golden Retriever;F;54;Gray;Medium;24,09228480534120;0;0;74;95;0;0
941;Cat;Siamese;F;103;White;Small;17,908962848242200;1;0;67;164;0;0
942;Rabbit;Rabbit;M;149;Brown;Medium;28,846324099101900;1;0;15;457;0;1
943;Rabbit;Rabbit;M;38;Black;Medium;20,1497390849097;1;0;17;432;0;1
944;Rabbit;Rabbit;M;174;Black;Medium;16,15857416796040;1;0;18;364;0;1
945;Bird;Parakeet;F;4;Black;Small;1,68416706564308;1;0;19;175;0;1
946;Rabbit;Rabbit;M;57;Gray;Medium;12,998254029829600;1;0;76;72;0;1
947;Rabbit;Rabbit;M;173;White;Small;9,678204158544650;1;0;88;471;0;0
948;Rabbit;Rabbit;M;20;Black;Large;22,69506436873720;1;0;69;355;0;1
949;Cat;Siamese;F;17;Black;Medium;7,040052579452830;0;0;24;28;1;1
950;Rabbit;Rabbit;M;119;Brown;Small;6,951382531528080;1;0;48;443;1;0
951;Dog;Labrador;F;71;Brown;Medium;6,496052253883930;1;0;30;156;0;1
952;Dog;Golden Retriever;F;4;White;Large;4,642852781530840;1;1;15;313;0;0
953;Bird;Parakeet;F;14;White;Small;10,019203106455700;1;0;47;303;0;1
954;Dog;Golden Retriever;F;3;Orange;Small;26,691741318859300;1;0;44;278;0;1
955;Dog;Labrador;F;80;Brown;Small;23,472925696872700;1;1;27;282;0;0
956;Rabbit;Rabbit;M;55;Orange;Large;22,32228527289700;1;1;84;478;0;0
957;Cat;Siamese;F;132;Gray;Large;24,12276736384890;0;0;64;490;1;0
958;Rabbit;Rabbit;M;120;Orange;Large;8,813118790557580;1;1;41;6;0;0
959;Dog;Labrador;F;24;Black;Small;26,735809031822100;0;0;68;304;0;0
960;Rabbit;Rabbit;M;162;Orange;Large;4,981797879106530;1;0;5;181;0;0
961;Bird;Parakeet;F;158;White;Medium;10,754026074751900;0;0;53;108;1;0
962;Cat;Persian;F;82;Gray;Large;18,015695450052900;1;0;8;323;0;0
963;Dog;Golden Retriever;F;147;Black;Small;3,984247561918020;0;0;22;205;1;0
964;Cat;Siamese;F;159;Orange;Medium;22,173775445516300;0;1;7;233;0;0
965;Bird;Parakeet;F;60;Gray;Large;12,230135397900800;1;1;22;425;1;0
966;Dog;Poodle;F;147;Gray;Medium;23,747764302643600;1;0;46;457;1;1
967;Rabbit;Rabbit;M;49;Black;Medium;15,29399228195350;0;0;30;186;1;0
968;Dog;Poodle;F;63;Orange;Small;6,245361208334760;1;0;16;427;0;0
969;Cat;Persian;F;110;Gray;Medium;22,308092529305000;1;0;79;481;0;1
970;Cat;Persian;F;150;Gray;Medium;8,312174719329360;1;0;5;409;0;1
971;Bird;Parakeet;F;152;Brown;Small;15,233498736773200;0;0;67;406;1;0
972;Dog;Golden Retriever;F;109;Gray;Small;3,1904648055503200;1;1;23;328;0;0
973;Rabbit;Rabbit;M;76;Brown;Small;18,918132977949100;0;0;61;356;0;0
974;Cat;Siamese;F;30;Orange;Medium;20,30987522027200;1;0;74;7;0;1
975;Cat;Siamese;F;58;Orange;Medium;11,981552089210700;0;0;5;52;0;0
976;Bird;Parakeet;F;117;Orange;Medium;28,678260629311100;1;0;23;397;0;1
977;Dog;Labrador;F;159;White;Small;26,350898722980000;0;1;79;198;0;0
978;Dog;Labrador;F;100;Orange;Large;21,53028655645990;1;0;82;390;0;1
979;Dog;Poodle;F;19;Gray;Medium;21,695910160318500;1;0;25;136;0;1
980;Dog;Labrador;F;176;Black;Large;8,319649733322390;0;0;8;258;1;0
981;Rabbit;Rabbit;M;173;Brown;Small;20,04764170156500;0;0;21;333;1;0
982;Rabbit;Rabbit;M;94;White;Medium;6,74798169183007;1;0;2;400;1;1
983;Bird;Parakeet;F;113;Orange;Large;5,176093493674840;1;0;22;497;0;0
984;Dog;Golden Retriever;F;146;Orange;Medium;29,984568931874800;1;0;72;171;1;1
985;Rabbit;Rabbit;M;63;Black;Medium;19,04890201272210;1;0;87;85;0;1
986;Rabbit;Rabbit;M;116;Black;Medium;13,498648307058500;1;0;72;45;0;1
987;Cat;Siamese;F;113;White;Large;9,356771163634590;1;0;68;345;0;0
988;Bird;Parakeet;F;47;Brown;Small;18,513692866204600;0;0;64;185;0;0
989;Rabbit;Rabbit;M;57;Orange;Medium;2,4382117383825000;1;0;19;155;0;1
990;Rabbit;Rabbit;M;118;White;Small;3,7457487246390600;0;1;87;492;1;0
991;Bird;Parakeet;F;45;Gray;Small;1,952844234471490;1;0;82;397;0;0
992;Cat;Persian;F;161;Gray;Large;15,475925164617200;1;0;53;8;0;0
993;Dog;Labrador;F;145;White;Large;18,417592246428300;1;0;87;114;0;1
994;Bird;Parakeet;F;4;Orange;Small;2,811913079376810;1;0;52;153;0;1
995;Dog;Golden Retriever;F;148;White;Medium;21,91550955746860;1;0;47;129;0;1
996;Dog;Golden Retriever;F;47;Orange;Large;7,681457073922370;1;1;82;330;0;0
997;Dog;Poodle;F;143;Black;Medium;20,870842159326100;0;0;54;80;1;0
998;Dog;Labrador;F;47;White;Medium;29,475017061022100;1;0;44;383;0;1
999;Cat;Persian;F;78;Orange;Medium;21,042070231561700;1;0;7;289;0;1
1000;Rabbit;Rabbit;M;124;White;Small;26,612598534784600;1;1;1;146;1;0
1001;Dog;Poodle;F;75;White;Medium;28,497756695549000;0;0;63;294;1;0
1002;Dog;Golden Retriever;F;103;Orange;Small;15,115780402217200;0;0;39;465;1;0
1003;Bird;Parakeet;F;137;Orange;Small;21,367424403171500;0;1;19;268;0;0
1004;Dog;Labrador;F;90;Brown;Medium;25,70710835311940;0;0;31;132;0;1
1005;Dog;Golden Retriever;F;144;White;Medium;11,341658473357200;1;0;77;49;0;1
1006;Rabbit;Rabbit;M;69;Gray;Medium;8,580522180251450;1;0;24;22;1;1
1007;Dog;Golden Retriever;F;61;White;Medium;28,451358610571800;1;0;69;377;1;1
1008;Rabbit;Rabbit;M;138;White;Small;22,06280151069570;1;0;87;375;0;0
1009;Cat;Siamese;F;50;Orange;Medium;7,370781867898960;1;0;83;87;0;1
1010;Rabbit;Rabbit;M;3;White;Medium;14,02341838760730;0;0;65;412;1;1
1011;Rabbit;Rabbit;M;107;White;Small;24,097101316596500;1;1;33;111;0;0
1012;Bird;Parakeet;F;113;Gray;Large;16,86482673663480;1;1;59;110;0;0
1013;Cat;Siamese;F;94;Orange;Large;19,848610846810800;0;0;33;71;0;0
1014;Rabbit;Rabbit;M;118;White;Small;22,85927785930650;1;0;32;153;0;0
1015;Dog;Labrador;F;81;Black;Large;19,038266475460400;1;0;59;462;1;1
1016;Bird;Parakeet;F;109;Brown;Small;16,662300335743700;0;0;41;56;0;0
1017;Rabbit;Rabbit;M;51;Gray;Medium;22,73881424724540;0;0;12;256;0;0
1018;Dog;Golden Retriever;F;147;White;Medium;22,09932802753380;1;0;73;155;0;1
1019;Dog;Labrador;F;170;Black;Large;19,266299605312200;0;0;11;112;0;0
1020;Bird;Parakeet;F;35;White;Medium;11,433892988076000;1;0;19;317;0;1
1021;Rabbit;Rabbit;M;46;White;Large;12,768550673807900;0;0;54;46;0;0
1022;Dog;Golden Retriever;F;154;Orange;Large;29,142717917638800;1;0;57;237;0;0
1023;Dog;Labrador;F;69;Orange;Medium;4,259192036454250;1;0;42;333;0;1
1024;Cat;Persian;F;93;Orange;Medium;8,786642600332230;1;0;71;105;1;1
1025;Bird;Parakeet;F;64;Black;Large;15,279651016925700;1;0;31;481;0;0
1026;Cat;Siamese;F;165;White;Medium;25,26516089816980;0;0;52;186;0;0
1027;Cat;Siamese;F;49;Brown;Small;5,746594248162110;1;0;2;158;1;0
1028;Bird;Parakeet;F;149;Gray;Medium;9,031683925613690;1;0;83;197;0;1
1029;Bird;Parakeet;F;74;Orange;Medium;2,90814831606193;0;0;38;381;1;0
1030;Dog;Golden Retriever;F;5;Orange;Small;21,473572715473700;0;0;32;176;0;0
1031;Bird;Parakeet;F;100;White;Medium;7,9080736287928700;1;1;10;260;1;0
1032;Cat;Siamese;F;70;White;Medium;12,271567769457600;1;0;8;286;1;1
1033;Rabbit;Rabbit;M;90;Black;Large;13,867341963860400;1;0;75;292;0;0
1034;Dog;Poodle;F;4;Black;Medium;26,848104132587200;1;0;20;334;1;1
1035;Cat;Persian;F;126;Orange;Medium;12,928578419605900;1;1;20;142;1;0
1036;Dog;Labrador;F;39;White;Small;5,211525577542220;1;0;9;307;0;1
1037;Cat;Siamese;F;163;Brown;Large;16,205133211863500;1;0;72;490;0;0
1038;Cat;Siamese;F;129;Gray;Large;28,92578184481030;0;0;15;196;0;0
1039;Rabbit;Rabbit;M;24;White;Large;18,62288359047350;1;0;88;475;1;0
1040;Cat;Siamese;F;57;White;Medium;29,518229393356600;1;0;63;224;0;1
1041;Cat;Siamese;F;100;Black;Large;25,392111959227200;1;0;21;394;0;0
1042;Cat;Persian;F;70;Gray;Small;2,0430069301889700;1;1;5;42;0;0
1043;Dog;Labrador;F;41;Orange;Large;20,093588265934200;1;0;35;453;0;1
1044;Dog;Poodle;F;174;White;Small;9,316239449178630;1;1;85;150;0;0
1045;Bird;Parakeet;F;60;Orange;Large;17,22888881369700;0;0;68;295;0;0
1046;Rabbit;Rabbit;M;108;White;Large;9,101010537005570;0;1;48;62;1;0
1047;Rabbit;Rabbit;M;57;Orange;Small;11,117242081553400;1;0;80;129;0;0
1048;Dog;Labrador;F;31;Gray;Large;27,7718926408712;1;0;62;254;0;1
1049;Cat;Persian;F;84;Black;Large;6,992652361859450;0;1;35;462;0;0
1050;Dog;Golden Retriever;F;152;Gray;Large;26,349164422749100;1;1;70;342;0;0
1051;Bird;Parakeet;F;36;Brown;Medium;1,8832764340444100;0;0;21;213;0;0
1052;Dog;Labrador;F;158;Black;Small;3,6354196127198000;1;0;80;72;0;1
1053;Rabbit;Rabbit;M;152;Gray;Large;25,78557620014360;1;1;39;430;0;0
1054;Rabbit;Rabbit;M;108;Brown;Small;19,286124896366700;1;0;34;103;0;0
1055;Cat;Persian;F;106;White;Small;22,669848003147000;0;0;15;157;0;0
1056;Bird;Parakeet;F;158;White;Small;7,073112453833770;1;1;6;271;0;0
1057;Bird;Parakeet;F;86;Orange;Large;16,575420212113000;1;0;66;314;1;0
1058;Dog;Poodle;F;135;Black;Large;22,379357483567800;1;0;88;237;0;0
1059;Bird;Parakeet;F;163;White;Small;19,19210997329760;1;0;56;302;1;0
1060;Bird;Parakeet;M;14;Black;Medium;14,679264239845100;1;0;49;371;1;1
1061;Cat;Persian;F;120;White;Small;28,83372980669370;1;0;1;157;0;0
1062;Bird;Parakeet;M;138;Orange;Medium;20,608562670149900;0;1;65;108;1;0
1063;Bird;Parakeet;M;80;Gray;Small;27,3247732069959;1;0;28;8;0;0
1064;Cat;Siamese;F;144;Orange;Small;22,163344835636800;1;1;20;320;0;0
1065;Dog;Labrador;F;106;Brown;Small;22,328442329332800;1;1;48;58;0;0
1066;Cat;Persian;F;70;White;Large;3,3205298229727000;0;0;72;357;1;0
1067;Cat;Persian;F;44;Brown;Medium;11,424474033764400;0;0;65;191;0;0
1068;Rabbit;Rabbit;M;73;Brown;Medium;25,892712794870100;0;0;51;135;1;0
1069;Rabbit;Rabbit;M;45;Black;Small;7,745512002313920;1;0;43;250;0;0
1070;Rabbit;Rabbit;M;107;White;Large;4,349670118537520;1;0;49;378;1;0
1071;Dog;Golden Retriever;F;84;Brown;Large;10,457075642525000;1;0;25;435;0;0
1072;Dog;Golden Retriever;F;82;Gray;Medium;7,392698661885810;1;0;74;145;0;1
1073;Dog;Golden Retriever;F;107;Brown;Large;27,8333576490015;0;0;76;346;0;0
1074;Dog;Poodle;F;21;Gray;Medium;26,171032618061800;1;0;41;465;0;1
1075;Dog;Golden Retriever;F;178;Black;Medium;15,490813678204200;1;0;71;351;0;1
1076;Rabbit;Rabbit;M;161;Brown;Medium;2,7789723600321700;1;0;64;57;1;1
1077;Dog;Labrador;F;7;Orange;Large;21,72230803670150;1;0;61;176;0;1
1078;Rabbit;Rabbit;M;70;Black;Medium;19,078940208751700;1;0;12;287;1;1
1079;Dog;Poodle;F;127;Gray;Medium;29,146085451126400;1;0;81;244;0;1
1080;Dog;Poodle;F;143;Black;Small;17,209643967840900;0;0;69;47;1;0
1081;Cat;Persian;F;160;Brown;Medium;10,755417978684400;1;0;14;300;0;1
1082;Dog;Labrador;F;148;White;Medium;16,05162911377810;1;0;34;437;0;1
1083;Dog;Golden Retriever;F;143;White;Small;29,39863545073100;1;0;48;355;1;0
1084;Dog;Poodle;F;176;Gray;Small;21,194510543457900;0;0;61;99;0;0
1085;Dog;Golden Retriever;F;149;Gray;Large;20,487307999884500;0;0;81;212;0;0
1086;Rabbit;Rabbit;M;170;White;Medium;7,979766102050680;1;0;35;301;0;1
1087;Dog;Golden Retriever;F;154;Gray;Large;22,564473009257900;1;1;65;479;0;0
1088;Bird;Parakeet;M;120;Black;Large;22,75788305468140;1;0;59;414;0;0
1089;Rabbit;Rabbit;M;128;Orange;Small;10,201380529501300;0;1;36;164;1;0
1090;Dog;Poodle;F;142;Orange;Large;15,027701139330700;0;0;79;399;0;0
1091;Bird;Parakeet;M;57;Black;Medium;9,543496655273230;1;0;19;429;0;1
1092;Dog;Labrador;F;165;Orange;Small;8,502447039404310;1;0;42;125;0;1
1093;Cat;Siamese;F;58;Brown;Medium;1,7509860372350700;1;0;69;301;0;1
1094;Bird;Parakeet;M;21;Black;Medium;9,271140594946630;1;0;19;461;0;1
1095;Dog;Labrador;F;82;Gray;Small;17,06512854647000;1;0;39;120;1;1
1096;Cat;Persian;F;69;Black;Medium;1,0464344389218400;0;0;69;87;1;0
1097;Bird;Parakeet;M;131;White;Small;9,213353430480360;0;0;52;216;0;0
1098;Rabbit;Rabbit;M;87;Gray;Medium;26,560899637374300;1;0;12;60;1;1
1099;Bird;Parakeet;M;165;White;Small;18,215808968113500;1;0;83;301;0;0
1100;Dog;Golden Retriever;F;49;Gray;Large;18,628021898348400;0;0;47;178;1;0
1101;Rabbit;Rabbit;M;147;Orange;Medium;12,697564845764200;1;0;76;189;0;1
1102;Cat;Persian;F;115;Black;Small;20,61769216127990;1;1;36;162;0;0
1103;Rabbit;Rabbit;M;89;Brown;Medium;6,508050220680420;0;0;63;80;0;0
1104;Rabbit;Rabbit;M;85;Gray;Medium;24,743657501141600;0;0;76;493;0;0
1105;Cat;Persian;F;128;Gray;Medium;4,383984478141100;0;0;82;169;0;0
1106;Rabbit;Rabbit;M;140;White;Small;20,02403928494020;1;1;51;300;0;0
1107;Rabbit;Rabbit;M;169;Orange;Large;10,893330448770800;0;0;43;373;0;0
1108;Dog;Poodle;F;161;White;Large;22,677876146891800;1;0;34;195;0;0
1109;Rabbit;Rabbit;M;178;White;Large;16,94317198671460;1;0;49;202;0;0
1110;Rabbit;Rabbit;M;117;Orange;Small;14,11823811588280;0;0;18;46;0;0
1111;Cat;Persian;F;127;Brown;Large;5,913249660704160;0;0;61;462;0;0
1112;Cat;Persian;F;71;White;Small;19,467822464246200;0;0;57;157;0;0
1113;Cat;Persian;F;86;White;Medium;29,268325459192000;1;1;5;407;0;0
1114;Rabbit;Rabbit;M;33;Gray;Medium;24,942499322303400;0;0;89;193;1;0
1115;Dog;Labrador;F;81;Orange;Large;2,740237585081340;0;0;24;426;1;0
1116;Rabbit;Rabbit;M;152;Black;Small;11,910651972474500;1;0;64;417;0;0
1117;Rabbit;Rabbit;M;61;Brown;Medium;27,841907266517900;0;0;59;278;0;0
1118;Bird;Parakeet;M;61;Brown;Small;15,588268679153600;1;0;38;316;0;0
1119;Cat;Siamese;F;98;Orange;Small;20,201242948437200;1;0;33;478;1;0
1120;Dog;Labrador;F;28;Gray;Medium;27,46538102215030;1;0;10;420;0;1
1121;Dog;Labrador;F;43;Gray;Small;26,34004602217650;1;0;37;268;0;1
1122;Rabbit;Rabbit;M;169;Orange;Medium;15,552790890674800;0;0;87;480;0;0
1123;Dog;Labrador;F;167;Gray;Medium;13,69174277707050;1;0;11;198;0;1
1124;Dog;Poodle;F;86;Brown;Medium;10,851085935908000;1;0;24;223;0;1
1125;Bird;Parakeet;M;177;Brown;Small;21,851563851723800;1;0;88;262;0;0
1126;Dog;Poodle;F;17;Black;Medium;9,322617184674760;0;1;71;425;0;0
1127;Cat;Siamese;F;98;Orange;Small;8,246740586496100;1;0;21;165;0;0
1128;Rabbit;Rabbit;M;98;White;Medium;11,331246943509600;0;0;20;179;0;0
1129;Dog;Golden Retriever;F;65;White;Medium;6,139236649484970;1;1;10;427;0;0
1130;Dog;Poodle;F;74;Black;Large;21,158474662427300;1;0;89;191;0;0
1131;Cat;Persian;F;85;Black;Large;18,870978830587800;0;1;47;396;1;0
1132;Cat;Persian;F;5;Gray;Large;15,003477489359500;1;0;47;215;0;1
1133;Bird;Parakeet;M;2;Black;Small;12,319447598585100;1;0;15;283;0;1
1134;Dog;Labrador;F;22;Black;Small;27,362813744005200;1;0;44;351;0;1
1135;Bird;Parakeet;M;112;White;Medium;1,8445897646840500;1;1;62;106;0;0
1136;Rabbit;Rabbit;M;57;Gray;Medium;23,304124561711700;1;0;6;465;0;1
1137;Dog;Poodle;F;66;Black;Medium;27,155377580717800;1;1;66;97;0;0
1138;Dog;Poodle;F;74;Black;Medium;13,944282803467900;0;0;76;367;0;0
1139;Rabbit;Rabbit;M;98;Gray;Small;16,970024252648800;1;1;4;481;0;0
1140;Bird;Parakeet;M;144;Orange;Medium;28,3894469485791;0;0;23;498;0;0
1141;Dog;Golden Retriever;F;112;Gray;Medium;7,156047943279920;1;0;13;229;0;1
